 "rsNr" , "dateApplicability" , "title" , "abrev" , "fileUrl" ,
 "0.831.109.573.11" , "2019-01-01" , "Arrangement administratif du 7 octobre 2010 concernant les modalités d'application de la Convention de sécurité sociale entre la Confédération suisse et le Monténégro" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2019/20/20190101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2019-20-20190101-fr-pdf-a.pdf" ,
 "0.831.109.598.1" , "1980-11-01" , "Convention de sécurité sociale du 21 février 1979 entre la Confédération suisse et le Royaume de Norvège (avec prot. final)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1980/1841_1841_1841/19801101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1980-1841_1841_1841-19801101-fr-pdf-a.pdf" ,
 "0.831.109.598.12" , "1985-08-01" , "Arrangement administratif du 22 septembre 1980 concernant les modalités d'application de la Convention de sécurité sociale du 21 février 1979 entre la Confédération suisse et le Royaume de Norvège (avec annexe)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1980/1859_1859_1859/19850801/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1980-1859_1859_1859-19850801-fr-pdf-a.pdf" ,
 "0.831.109.636.1" , "1971-07-01" , "Convention du 28 mars 1958 entre la Confédération suisse et le Royaume des Pays-Bas sur les assurances sociales (avec protocole add.)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1958/1019_1061_1065/19710701/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1958-1019_1061_1065-19710701-fr-pdf-a.pdf" ,
 "0.831.109.636.11" , "1959-10-01" , "Accord complémentaire du 14 octobre 1960 à la convention du 28 mars 1958 entre la Confédération Suisse et le Royaume des Pays-Bas sur les assurances sociales" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1960/1237_1294_1288/19591001/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1960-1237_1294_1288-19591001-fr-pdf-a.pdf" ,
 "0.831.109.636.12" , "1958-12-01" , "Arrangement administratif des 28 mars/3 juin 1958 relatif aux modalités d'application de la Convention entre la Confédération suisse et le Royaume des Pays-Bas sur les assurances sociales" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1958/1031_1074_1078/19581201/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1958-1031_1074_1078-19581201-fr-pdf-a.pdf" ,
 "0.831.109.636.2" , "1971-07-01" , "Convention de sécurité sociale du 27 mai 1970 entre la Confédération suisse et le Royaume des Pays-Bas (avec protocole final)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1971/1037_1039_1038/19710701/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1971-1037_1039_1038-19710701-fr-pdf-a.pdf" ,
 "0.831.109.636.21" , "1987-04-01" , "Arrangement administratif du 29 mai 1970 concernant les modalités d'application de la Convention de sécurité sociale conclue entre la Confédération suisse et le Royaume des Pays-Bas le 27 mai 1970" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1975/1915_1915_1915/19870401/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1975-1915_1915_1915-19870401-fr-pdf-a.pdf" ,
 "0.831.109.645.1" , "2004-03-01" , "Convention de sécurité sociale du 17 septembre 2001 entre la Confédération suisse et la République des Philippines" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2004/143/20040301/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2004-143-20040301-fr-pdf-a.pdf" ,
 "0.831.109.645.11" , "2004-03-01" , "Arrangement administratif du 17 septembre 2001 concernant les modalités d'application de la Convention de sécurité sociale du 17 septembre 2001 entre la Confédération suisse et la République des Philippines" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2005/37/20040301/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2005-37-20040301-fr-pdf-a.pdf" ,
 "0.831.109.654.1" , "1995-11-01" , "Convention de sécurité sociale du 11 septembre 1975 entre la Suisse et le Portugal (avec protocole final)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1977/291_291_291/19951101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1977-291_291_291-19951101-fr-pdf-a.pdf" ,
 "0.831.109.654.12" , "1979-07-12" , "Arrangement administratif du 24 septembre 1976 fixant les modalités d'application de la Convention 
de sécurité sociale du 11 septembre 1975 entre la Suisse et le Portugal (avec annexes)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1977/2208_2208_2208/19790712/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1977-2208_2208_2208-19790712-fr-pdf-a.pdf" ,
 "0.831.109.672.1" , "1983-03-01" , "Echange de lettres du 16 décembre 1981 en matière de sécurité sociale entre la Suisse et la République de Saint Marin" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1983/220_220_220/19830301/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1983-220_220_220-19830301-fr-pdf-a.pdf" ,
 "0.831.109.682.1" , "2019-01-01" , "Convention du 11 octobre 2010 entre la Confédération suisse et la République de Serbie relative à la sécurité sociale" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2019/21/20190101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2019-21-20190101-fr-pdf-a.pdf" ,
 "0.831.109.682.11" , "2019-01-01" , "Arrangement administratif du 11 octobre 2010 concernant les modalités d'application de la Convention entre la Confédération suisse et la République de Serbie relative à la sécurité sociale" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2019/33/20190101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2019-33-20190101-fr-pdf-a.pdf" ,
 "0.831.109.690.1" , "1997-12-01" , "Convention de sécurité sociale du 7 juin 1996 entre la Confédération suisse et la République slovaque" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1998/2182_2182_2182/19971201/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1998-2182_2182_2182-19971201-fr-pdf-a.pdf" ,
 "0.831.109.690.12" , "1997-12-01" , "Arrangement administratif du 11 décembre 1997 concernant les modalités d'application de la Convention de sécurité sociale du 7 juin 1996 entre la Confédération suisse et la République slovaque" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1998/2195_2195_2195/19971201/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1998-2195_2195_2195-19971201-fr-pdf-a-1.pdf" ,
 "0.831.109.691.1" , "1997-08-01" , "Convention de sécurité sociale du 10 avril 1996 entre la Confédération suisse et la République de Slovénie" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1998/2237_2237_2237/19970801/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1998-2237_2237_2237-19970801-fr-pdf-a.pdf" ,
 "0.831.109.691.12" , "1997-08-01" , "Arrangement administratif du 4 septembre 1997 concernant les modalités d'application de la Convention de sécurité sociale du 10 avril 1996 entre la Confédération suisse et la République de Slovénie" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1998/2253_2252_2252/19970801/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1998-2253_2252_2252-19970801-fr-pdf-a.pdf" ,
 "0.831.109.714.1" , "1980-03-01" , "Convention de sécurité sociale du 20 octobre 1978 entre la Confédération suisse et le Royaume de Suède (avec protocole final)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1980/224_224_224/19800301/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1980-224_224_224-19800301-fr-pdf-a.pdf" ,
 "0.831.109.714.12" , "1986-06-01" , "Arrangement administratif du 20 octobre 1978 fixant les modalités d'application de la Convention de sécurité sociale du 20 octobre 1978 entre la Confédération suisse et le Royaume de Suède" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1980/239_239_239/19860601/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1980-239_239_239-19860601-fr-pdf-a.pdf" ,
 "0.831.109.743.1" , "1997-11-01" , "Convention de sécurité sociale du 10 juin 1996 entre la Confédération suisse et la République tchèque" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1998/2202_2202_2202/19971101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1998-2202_2202_2202-19971101-fr-pdf-a.pdf" ,
 "0.831.109.743.12" , "1997-11-01" , "Arrangement administratif du 20 octobre 1997 concernant les modalités d'application de la Convention de sécurité sociale du 10 juin 1996 entre la Confédération suisse et la République tchèque" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1998/2215_2214_2214/19971101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1998-2215_2214_2214-19971101-fr-pdf-a.pdf" ,
 "0.831.109.758.1" , "2022-10-01" , "Convention de sécurité sociale du 25 mars 2019 entre la Confédération suisse et la République tunisienne" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2022/522/20221001/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2022-522-20221001-fr-pdf-a.pdf" ,
 "0.831.109.758.11" , "2022-10-01" , "Arrangement administratif du 25 mars 2019 pour l’application de la Convention de sécurité sociale entre la Confédération suisse et la République tunisienne" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2022/523/20221001/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2022-523-20221001-fr-pdf-a.pdf" ,
 "0.831.109.763.1" , "1981-06-01" , "Convention de sécurité sociale du 1<sup>er</sup> mai 1969 entre la Suisse et la République de Turquie (avec protocole final)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1971/1767_1772_1772/19810601/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1971-1767_1772_1772-19810601-fr-pdf-a.pdf" ,
 "0.831.109.763.11" , "1972-01-01" , "Arrangement administratif du 14 janvier 1970 concernant les modalités d'application de la Convention de sécurité sociale conclue entre la Suisse et la République de Turquie le 1<sup>er</sup> mai 1969 (avec annexes)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1976/590_591_591/19720101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1976-590_591_591-19720101-fr-pdf-a.pdf" ,
 "0.831.109.776.1" , "2015-04-01" , "Convention de sécurité sociale du 11 avril 2013 entre la Confédération suisse et la République orientale de l'Uruguay" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2015/174/20150401/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2015-174-20150401-fr-pdf-a.pdf" ,
 "0.831.109.776.11" , "2015-04-01" , "Arrangement administratif du 19 février 2015 pour l'application de la Convention de sécurité sociale entre la Confédération suisse et la République orientale de l'Uruguay" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2015/175/20150401/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2015-175-20150401-fr-pdf-a.pdf" ,
 "0.831.451.41" , "2008-04-24" , "Accord du 19 décembre 2006 entre le Conseil fédéral suisse et le Gouvernement de la Principauté de Liechtenstein concernant la prise en charge des tâches du fonds de garantie liechtensteinois (avec annexe)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2007/333/20080424/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2007-333-20080424-fr-pdf-a-1.pdf" ,
 "0.832.194.541" , "2004-03-01" , "Echange de lettres des 6 février/13 octobre 2006 entre l'Office fédéral des assurances sociales et le Ministère italien de la santé concernant l'octroi des prestations médicales en Suisse en faveur des citoyens de la commune de Campione d'Italia et le remboursement des créances en matière de soins (avec prot. add.)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/2007/446/20040301/fr/pdf-a/fedlex-data-admin-ch-eli-cc-2007-446-20040301-fr-pdf-a.pdf" ,
 "0.832.21" , "2013-07-31" , "Convention internationale n<sup>o</sup> 18 du 10 juin 1925 concernant la réparation des maladies professionnelles" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/43/540_560_558/20130731/fr/pdf-a/fedlex-data-admin-ch-eli-cc-43-540_560_558-20130731-fr-pdf-a.pdf" ,
 "0.832.27" , "2010-09-02" , "Convention internationale n<sup>o</sup> 19 du 5 juin 1925 concernant l'égalité de traitement des travailleurs étrangers et nationaux en matière de réparation des accidents du travail" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/45/20_20_20/20100902/fr/pdf-a/fedlex-data-admin-ch-eli-cc-45-20_20_20-20100902-fr-pdf-a.pdf" ,
 "0.832.291.362" , "1934-12-31" , "Accord du 12 novembre 1936 entre la Suisse et l'Allemagne libérant les chemins de fer de chacun de ces pays de l'assujettissement à l'assurance-accidents de l'autre pays" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/53/59_59_62/19341231/fr/pdf-a/fedlex-data-admin-ch-eli-cc-53-59_59_62-19341231-fr-pdf-a.pdf" ,
 "0.832.311.10" , "2007-04-03" , "Convention n<sup>o</sup> 62 du 23 juin 1937 concernant les prescriptions de sécurité dans l'industrie du bâtiment" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/57/903_937_963/20070403/fr/pdf-a/fedlex-data-admin-ch-eli-cc-57-903_937_963-20070403-fr-pdf-a-1.pdf" ,
 "0.832.311.18" , "2010-09-02" , "Convention n<sup>o</sup> 27 du 21 juin 1929 concernant l'indication du poids sur les gros colis transportés par bateau" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/50/1318_1378_1286/20100902/fr/pdf-a/fedlex-data-admin-ch-eli-cc-50-1318_1378_1286-20100902-fr-pdf-a.pdf" ,
 "0.832.326" , "2010-09-02" , "Convention n<sup>o</sup> 136 du 23 juin 1971 concernant la protection contre les risques d'intoxication dus au benzène" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1976/703_703_703/20100902/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1976-703_703_703-20100902-fr-pdf-a.pdf" ,
 "0.832.329" , "2019-04-12" , "Convention n<sup>o</sup> 139 du 24 juin 1974 concernant la prévention et le contrôle des risques professionnels causés par les substances et agents cancérogènes (avec recommandation)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1977/1862_1862_1862/20190412/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1977-1862_1862_1862-20190412-fr-pdf-a.pdf" ,
 "0.836.934.91" , "1961-02-01" , "Convention du 16 avril 1959 entre la Suisse et la France réglant la situation, au regard des législations d'allocations familiales des travailleurs salariés frontaliers, à la frontière franco-genevoise" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1961/24_24_25/19610201/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1961-24_24_25-19610201-fr-pdf-a.pdf" ,
 "0.836.934.911" , "1964-06-01" , "Echange de lettres du 27 mai 1964 entre la Suisse et la France au sujet des assurances sociales" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1964/661_665_671/19640601/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1964-661_665_671-19640601-fr-pdf-a.pdf" ,
 "0.836.934.912" , "1961-02-01" , "Arrangement administratif du 14 avril 1961 concernant les modalités d'application de la Convention entre la Suisse et la France du 16 avril 1959 réglant la situation, au regard des législations d'allocations familiales, des travailleurs salariés frontaliers à la frontière franco-genevoise" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1961/377_387_397/19610201/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1961-377_387_397-19610201-fr-pdf-a-2.pdf" ,
 "0.836.934.92" , "1962-09-06" , "Convention du 24 septembre 1958 entre la Suisse et la France relative à la situation, au regard des législations d'allocations familiales, de certains exploitants suisses de terres françaises" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1962/981_1016_1016/19620906/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1962-981_1016_1016-19620906-fr-pdf-a.pdf" ,
 "0.837.411" , "1982-10-01" , "Convention n<sup>o</sup> 44 du 23 juin 1934 assurant aux chômeurs involontaires des indemnités ou des allocations" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/55/598_610_534/19821001/fr/pdf-a/fedlex-data-admin-ch-eli-cc-55-598_610_534-19821001-fr-pdf-a.pdf" ,
 "0.837.913.6" , "1994-08-01" , "Accord d'assurance-chômage du 20 octobre 1982 entre la Confédération suisse et la République fédérale d'Allemagne (avec protocole final)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1983/1851_1851_1851/19940801/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1983-1851_1851_1851-19940801-fr-pdf-a.pdf" ,
 "0.837.913.61" , "1994-08-01" , "Protocole additionnel du 22 décembre 1992 à l'Accord d'assurance-chômage conclu le 20 octobre 1982 entre la Confédération suisse et la République fédérale d'Allemagne" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1994/2207_2207_2207/19940801/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1994-2207_2207_2207-19940801-fr-pdf-a.pdf" ,
 "0.837.916.3" , "1980-01-01" , "Accord d'assurance-chômage du 14 décembre 1978 entre la Confédération suisse et la République d'Autriche (avec protocole final)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1979/2118_2123_2123/19800101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1979-2118_2123_2123-19800101-fr-pdf-a.pdf" ,
 "0.837.934.91" , "1980-01-01" , "Convention d'assurance-chômage du 14 décembre 1978 entre la Confédération suisse et la République française" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1979/2126_2130_2130/19800101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1979-2126_2130_2130-19800101-fr-pdf-a.pdf" ,
 "0.837.934.92" , "1937-07-15" , "Arrangement du 9 juin 1933 entre la Suisse et la France concernant l'assistance réciproque aux chômeurs des deux pays" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/53/710_706_726/19370715/fr/pdf-a/fedlex-data-admin-ch-eli-cc-53-710_706_726-19370715-fr-pdf-a.pdf" ,
 "0.837.945.4" , "1980-04-03" , "Accord du 12 décembre 1978 entre la Suisse et l'Italie sur la rétrocession financière en matière d'assurance-chômage des travailleurs frontaliers (avec protocole final et échange de lettres)" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1980/502_502_502/19800403/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1980-502_502_502-19800403-fr-pdf-a.pdf" ,
 "0.837.951.4" , "1980-01-01" , "Accord d'assurance-chômage du 15 janvier 1979 entre la Confédération suisse et la Principauté de Liechtenstein" ,  , "https://fedlex.data.admin.ch/filestore/fedlex.data.admin.ch/eli/cc/1979/2131_2135_2135/19800101/fr/pdf-a/fedlex-data-admin-ch-eli-cc-1979-2131_2135_2135-19800101-fr-pdf-a.pdf" ,
